is_urgent_shipping,shipping_mode,payment_type,order_city,delivery_longitude,delivery_latitude,order_region,order_state,order_country,market,is_weekend,unit_price,profit_margin,order_item_total,sales,order_profit,order_item_discount_amount,order_item_discount_rate,order_item_product_price,order_item_profit_ratio,actual_late
-0.8263478846120315,3.0,1.0,982.0,-0.22507942500544825,1.1073194961841377,18.0,293.0,79.0,0.0,-0.6379010865037363,-0.721412562136009,0.3603470580670194,-0.6900601643926308,-0.6277812096448573,0.08709452958425025,-0.01551934639360515,0.9717309429082244,-0.7214125527808543,0.40586957049201344,True
1.2101440792935507,0.0,1.0,1285.0,0.8649792921451002,-1.1743326088734751,14.0,551.0,52.0,3.0,-0.6379010865037363,-0.6509047321356624,-0.6648597294798405,-0.7610567950466942,-0.7771037489834098,-0.3713949772826112,-0.5307409286777763,-0.165505098076437,-0.650904731812141,-0.664978058019673,True
-0.8263478846120315,3.0,3.0,2116.0,0.8649810790522323,-1.1749270940674426,3.0,221.0,45.0,2.0,-0.6379010865037363,-0.650904723242782,0.7471140381006852,-0.4234522930368304,-0.4041332231865998,0.39256424581956895,-0.12408226719441208,0.26095832844624306,-0.650904731812141,0.7699577363439485,False
-0.8263478846120315,3.0,2.0,2172.0,0.44829668235636977,1.0736021644386777,6.0,626.0,21.0,3.0,-0.6379010865037363,-0.2979420931554767,0.5333667340742703,-0.7278646554130976,-0.7768798862381789,0.10685127556551828,-0.7116791586610077,-0.7341231754305709,-0.29794209281992257,0.49153736363938627,True
-0.8263478846120315,3.0,1.0,731.0,-0.2449182375432567,0.027435668634768505,9.0,185.0,86.0,1.0,-0.6379010865037363,-0.7214125693350073,0.5719210067294854,0.021306040168971353,-0.030938891358760642,0.45335425032492327,-0.30456814119873715,-0.44981417229213105,-0.7214125527808543,0.5557882234917827,True
1.2101440792935507,1.0,0.0,328.0,0.8649814364336585,-1.1662254272897712,8.0,181.0,31.0,0.0,-0.6379010865037363,-0.7214125693350073,0.020496084849069143,0.13661375618529034,-0.030938891358760642,0.013196691469708366,-0.9378519461400469,-1.4448957330307486,-0.7214125527808543,-0.001052539050903701,False
1.2101440792935507,2.0,3.0,745.0,0.5155859074413839,1.1268225027386067,3.0,213.0,78.0,2.0,-0.6379010865037363,-0.2979420932260552,-0.05259790072336842,0.10391577254571555,-0.030715028464281976,-0.045123699366350266,-0.7569137161568156,-1.160586715676858,-0.29794209281992257,-0.0653033817697381,True
1.2101440792935507,2.0,3.0,1460.0,-1.5099666773325464,0.34770401435037557,0.0,439.0,18.0,4.0,1.5676411612353363,1.1135557108615737,0.42499497609374404,0.515729044032569,0.7155245835528157,0.6087485955137386,1.5048141586335761,1.1138855226624238,1.113555711245247,0.49153736363938627,False
1.2101440792935507,2.0,3.0,1398.0,-0.13982963474308677,1.2513728932612922,4.0,212.0,59.0,0.0,-0.6379010865037363,-0.6507635720600861,0.849498424338697,-1.102532352186229,-1.1499249952400967,0.012056889321045788,-0.915234667392143,-1.3027412243538035,-0.65076357173656,0.7485408051906673,False
-0.8263478846120315,3.0,1.0,539.0,-3.4203568764393606,-0.8567957823164811,13.0,190.0,36.0,4.0,-0.6379010865037363,1.1135557108615737,0.27754703487957955,0.3428499133777892,0.7155245835528157,0.4321727062790494,2.454739866045541,2.1089669838928855,1.113555711245247,0.38445263933873225,False
1.2101440792935507,2.0,2.0,1291.0,0.880601338750884,-1.1728108830767525,10.0,598.0,6.0,3.0,-0.6379010865037363,-0.40797381543465094,0.49176235969006,-0.9888718955154191,-0.893218596564828,0.0435916936748934,0.016597234210630384,2.1089669838928855,-0.4079738151028479,0.6414560166391556,False
-0.8263478846120315,3.0,0.0,1807.0,0.864977862619395,-1.1726306883446136,3.0,504.0,32.0,2.0,-0.6379010865037363,1.8193398557073233,-0.23570552048172946,1.5534986141943008,1.4617640813952701,-0.17363753726765693,0.3287156637425726,-0.44981417229213105,1.819339856115057,-0.23663901089838896,False
-0.8263478846120315,3.0,1.0,1134.0,0.864980721670806,-1.1663330374808987,6.0,526.0,21.0,3.0,-0.6379010865037363,0.40784210561218115,0.1535696935562488,-0.011309500100904804,-0.030640331383026895,0.11948421273886761,-0.1236299112155058,-0.165505098076437,0.40784210597179604,0.1488661310824277,True
1.2101440792935507,2.0,1.0,632.0,-1.7070561825898745,0.9072879726659132,9.0,188.0,99.0,1.0,1.5676411612353363,-0.6507635720600861,0.781450034728008,-0.011227182746067257,-0.030565748476414998,0.6208116497072772,-0.1236299112155058,-0.165505098076437,-0.65076357173656,0.7699577363439485,True
1.2101440792935507,0.0,1.0,1292.0,0.8649825081095479,-1.1666825288066274,7.0,625.0,106.0,1.0,-0.6379010865037363,0.40784210561218115,0.04197428641690734,-0.1266172161172238,-0.030640331383026895,0.030388873521733244,0.5096538937258039,0.8295763489385738,0.40784210597179604,0.06319833793505479,True
-0.8263478846120315,3.0,1.0,1378.0,0.40262124283682205,0.7313748388026802,21.0,66.0,1.0,1.0,1.5676411612353363,0.40784210561218115,-1.2847974018418928,-0.1430897469766979,-0.030640331383026895,-1.028876706122671,0.6001230087174196,0.9717309429082244,0.40784210597179604,-1.3717374564285667,False
-0.8263478846120315,3.0,3.0,1916.0,0.5140710879513358,1.1399432096224484,3.0,504.0,32.0,2.0,-0.6379010865037363,-0.6507635720600861,-0.14481683892400501,-0.7277822751331923,-0.7768052463188695,-0.16385414853187255,-0.7116791586610077,-0.7341231754305709,-0.65076357173656,-0.15097119847575877,False
1.2101440792935507,2.0,0.0,78.0,0.864977862619395,-1.1716633607113511,11.0,523.0,13.0,2.0,-0.6379010865037363,-0.2979420930496091,0.32842785193257973,1.388608419683789,1.4616146879789995,0.7270991709764364,1.2334068136587293,0.26095832844624306,-0.29794209281992257,0.34161871063961696,True
-0.8263478846120315,3.0,0.0,1227.0,0.8649821507281209,-1.1723288725491607,3.0,350.0,78.0,2.0,-0.6379010865037363,-0.08620679577984332,0.35241515457200956,-0.49313109033614055,-0.553007979872745,0.10770613622427544,-0.6438273224172959,-0.7341231754305709,-0.08620679543707097,0.32020177948633577,False
-0.8263478846120315,3.0,0.0,569.0,-0.13772482488875265,1.2422242426263788,5.0,428.0,36.0,4.0,1.5676411612353363,-0.2979420931554767,0.8022560712564889,-0.6949195936941495,-0.7768798862381789,0.2141835943923391,-0.8926173886442391,-1.3027412243538035,-0.29794209281992257,0.7057068764915521,True
-0.8263478846120315,3.0,3.0,1434.0,0.8649792921451002,-1.1684255086489053,5.0,427.0,36.0,4.0,-0.6379010865037363,-0.6507635720600861,0.5749255887269571,-0.2747876764976535,-0.4036854973976422,0.28969616728042263,-0.9378519461400469,-1.4448957330307486,-0.65076357173656,0.49153736363938627,True
1.2101440792935507,0.0,0.0,1844.0,-0.14917513187511075,1.367871754939436,20.0,608.0,36.0,4.0,-0.6379010865037363,1.1135557108615737,0.6703185779213371,0.5404378403217802,0.7155245835528157,0.9025352213985004,1.369110486146153,0.9717309429082244,1.113555711245247,0.7485408051906673,True
-0.8263478846120315,3.0,0.0,72.0,-0.1345447400379156,1.24233321585,3.0,504.0,32.0,2.0,1.5676411612353363,-0.6509047320650838,0.0056611871817036415,0.10342161721059505,-0.031162753506999853,0.001323646553156137,-0.7569137161568156,-1.160586715676858,-0.650904731812141,-0.02246948733774691,False
1.2101440792935507,2.0,3.0,1196.0,0.880601338750884,-1.1698308675869131,6.0,193.0,21.0,3.0,-0.6379010865037363,-0.40797381543465094,0.30739370799320187,-0.8498437262486535,-0.893218596564828,-0.018528085972084597,-0.7469621230069949,-0.7341231754305709,-0.4079738151028479,0.27736785078722054,True
-0.8263478846120315,3.0,1.0,1246.0,0.8649796495265265,-1.1685842978535304,11.0,628.0,109.0,2.0,-0.6379010865037363,-0.2979420752285594,0.03112265911931483,0.6638995044129989,0.7154498864715608,0.13705630477774225,0.6905921237090353,0.26095832844624306,-0.29794209281992257,0.04178137465634482,False
1.2101440792935507,2.0,1.0,1175.0,0.8649825081095479,-1.172288591674212,13.0,301.0,36.0,4.0,-0.6379010865037363,0.40784210561218115,0.5016806800102033,-0.1266172161172238,-0.030640331383026895,0.3974084321881498,0.5096538937258039,0.8295763489385738,0.40784210597179604,0.5557882234917827,True
1.2101440792935507,1.0,3.0,1627.0,0.8649789347636739,-1.1668422902941615,10.0,425.0,6.0,3.0,-0.6379010865037363,1.1135557108615737,-0.34460566678743554,0.8616523180963871,0.7155245835528157,-0.3128846043350931,-0.39503725619035285,-0.876277712538418,1.113555711245247,-0.3437237716078623,True
1.2101440792935507,1.0,0.0,546.0,0.8649810790522323,-1.1667339016645664,17.0,384.0,36.0,4.0,1.5676411612353363,-0.08620679577984332,-3.207494909674962,-0.5145453680990589,-0.553007979872745,-1.7396446119162252,-0.5262174556938292,-0.44981417229213105,-0.08620679543707097,-3.106510747402605,False
-0.8263478846120315,3.0,0.0,1147.0,0.8649825081095479,-1.170845287176659,21.0,15.0,7.0,1.0,-0.6379010865037363,-0.6507635720600861,0.3310935196189471,0.5282482029017108,0.3425540004448122,0.37879150649755694,-0.8247655524005273,-1.3027412243538035,-0.65076357173656,0.27736785078722054,False
-0.8263478846120315,3.0,1.0,2054.0,0.08080157805325924,1.2955267005733744,21.0,481.0,1.0,1.0,-0.6379010865037363,-0.7214125531372612,-0.2578342449187842,-0.19275441763449383,-0.32935999341448735,-0.20897171921477103,-0.9378519461400469,-1.4448957330307486,-0.7214125527808543,-0.2580559634686227,True
-0.8263478846120315,3.0,3.0,1110.0,-1.5205990042769892,0.35839540760040817,21.0,471.0,40.0,1.0,-0.6379010865037363,1.1135557108615737,-1.1267382576831206,0.5404378403217802,0.7155245835528157,-1.2495254051465599,1.369110486146153,0.9717309429082244,1.113555711245247,-1.2004018722755163,False
-0.8263478846120315,3.0,3.0,1297.0,-1.7423165676153263,0.7780136135079669,11.0,378.0,4.0,2.0,1.5676411612353363,0.40784210561218115,0.7053601078227248,-0.06072709267932722,-0.030640331383026895,0.5600216452019228,0.14777743375934124,0.26095832844624306,0.40784210597179604,0.7271238718956909,False
1.2101440792935507,1.0,1.0,1731.0,0.8649828654909741,-1.1662014915821786,16.0,319.0,56.0,1.0,1.5676411612353363,-0.5802557331668591,-0.03295160785390655,-0.10948576919809297,-0.18003751093938455,-0.047403321805688035,-0.49002984416591566,-0.5919686951845273,-0.5802557238068923,-0.04388643562459012,True
-0.8263478846120315,3.0,2.0,185.0,0.864977862619395,-1.1667759332608925,5.0,426.0,36.0,4.0,-0.6379010865037363,-0.5802557331668591,0.701453431511417,-0.08724787724659898,-0.18003751093938455,0.48023476892506917,-0.6121631408100309,-0.876277712538418,-0.5802557238068923,0.6414560166391556,False
-0.8263478846120315,3.0,3.0,1197.0,0.864980721670806,-1.1730813685092856,4.0,341.0,113.0,0.0,-0.6379010865037363,-0.876685078448514,-3.8744176439082656,-1.2287119360165586,-1.2545477762703106,-0.728441167390907,-0.8564297448188516,-0.7341231754305709,-0.8766850781326897,-3.6847684261067055,False
1.2101440792935507,2.0,1.0,735.0,0.8806016961323103,-1.1706450499495002,10.0,478.0,6.0,3.0,-0.6379010865037363,-0.40797381543465094,-0.10250226147566438,-0.9054385178993787,-0.893218596564828,-0.156635335047467,-0.4416288381977044,0.40311280869228683,-0.4079738151028479,-0.08672034719014335,False
1.2101440792935507,0.0,3.0,1210.0,0.864977862619395,-1.1737698427515444,9.0,261.0,86.0,1.0,-0.6379010865037363,-0.6507635720600861,0.7471879485735767,-1.1478318120497828,-1.1499249952400967,-0.008364744326018383,-0.6664446011651999,0.26095832844624306,-0.65076357173656,0.7699577363439485,True
-0.8263478846120315,3.0,2.0,141.0,-0.00607774223759658,0.8569744807207862,14.0,273.0,52.0,3.0,1.5676411612353363,-0.5802557239916653,-0.010939298692981715,-0.6900601643926308,-0.6277065692778041,-0.09071619365061366,-0.01506699041469888,0.9717309429082244,-0.5802557238068923,0.020364409235939535,False
1.2101440792935507,2.0,3.0,1371.0,0.5100308539238355,1.1151122151529302,5.0,427.0,36.0,4.0,-0.6379010865037363,-0.6507635720600861,-0.008006294825061827,-0.4724580468113432,-0.4036854973976422,-0.05937135326621294,0.14777743375934124,0.8295763489385738,-0.65076357173656,0.020364409235939535,True
-0.8263478846120315,3.0,1.0,1067.0,0.8649796495265265,-1.171588053166053,21.0,471.0,40.0,1.0,-0.6379010865037363,-0.6509047321356624,-0.32067326819948805,-0.7610567950466942,-0.7771037489834098,-0.2340475910758651,-0.5307409286777763,-0.165505098076437,-0.650904731812141,-0.32230681903762864,True
